ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
2,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
3,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
4,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
5,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
6,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
7,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
8,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
9,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
10,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
11,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
12,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
13,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
14,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
15,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
16,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
17,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
18,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
19,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
20,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
21,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
22,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
23,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
24,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
25,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
26,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
27,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
28,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
29,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
30,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
31,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
32,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
33,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
34,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
35,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
36,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
37,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
38,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
39,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
40,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
41,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
42,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
43,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
44,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
45,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
46,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
47,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
48,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
49,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
50,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
51,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
52,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
53,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
54,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
55,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
56,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
57,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
58,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
59,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
60,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
61,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
62,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
63,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
64,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
65,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
66,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
67,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
68,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
69,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
70,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
71,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
72,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
73,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
74,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
75,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
76,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
77,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
78,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
79,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
80,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
81,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
82,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
83,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
84,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
85,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
86,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
87,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
88,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
89,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
90,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
91,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
92,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
93,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
94,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
95,0.40247836709,0.00824245065451,0.0585040673614,0.178729698062,0.352045416832
